Date,KOSPI Index,M1WO Index,M1EF Index,KBPMABIN Index,BTSYTRUH Index,JPEIGLBL Index,LGCPTRUU Index,RUGL Index,BCOMTR Index,BCOMGCTR Index
2011-12-26,1856.7,2951.5,360.8,191.76,504.5948,,203.6066,2746.06,,
2011-12-27,1842.02,2953.42,359.55,191.78,504.8118,565.74,204.066,2754.73,285.739,409.2749
2011-12-28,1825.12,2915.12,355.2,191.8,505.7723,566.34,204.2986,2719.68,282.8544,401.2205
2011-12-29,1825.74,2939.16,355.65,192.12,506.1783,566.71,204.3682,2729.22,281.4136,395.2696
2011-12-30,,2951.81,356.5,192.14,506.3708,567.0,205.1321,2736.64,282.8255,401.9137
2012-01-02,1826.37,2960.5,356.78,192.22,,,,2738.27,,
2012-01-03,1875.41,3010.64,365.74,192.19,505.2654,568.44,205.3608,2772.12,289.8193,410.5595
2012-01-04,1866.22,3004.7,364.82,192.24,504.542,567.06,204.7224,2749.03,290.4945,413.6892
2012-01-05,1863.74,2988.26,362.84,192.32,504.3228,566.25,204.054,2749.94,286.1536,415.5876
2012-01-06,1843.14,2975.27,360.76,192.31,504.2774,565.87,204.006,2733.8,286.5853,414.7413
2012-01-09,1826.49,2977.36,362.26,192.33,504.7257,565.08,204.3863,2730.3,287.6589,412.5101
2012-01-10,1853.22,3015.13,369.24,192.36,504.7058,564.93,204.6933,2768.62,289.9303,418.5193
2012-01-11,1845.55,3007.14,369.18,192.39,506.0004,564.19,204.7169,2777.26,287.8355,420.6046
2012-01-12,1864.57,3014.83,371.06,192.36,506.8607,565.07,205.1665,2777.25,284.6911,422.6806
2012-01-13,1875.68,2999.07,370.85,192.43,507.526,564.0,205.2641,2784.47,282.4759,418.3128
2012-01-16,1859.27,3002.77,370.44,192.53,507.9555,,205.4248,2778.6,,
2012-01-17,1892.74,3025.65,378.42,192.49,507.7947,565.25,205.9331,2813.97,284.4369,424.6638
2012-01-18,1892.39,3052.27,381.77,192.54,507.4347,566.03,206.1486,2825.5,283.7731,425.7396
2012-01-19,1914.97,3079.35,385.87,192.57,506.566,568.3,206.291,2863.02,284.6475,424.3571
2012-01-20,1949.89,3085.96,387.31,192.48,506.0162,569.66,206.2216,2897.19,283.9576,426.8156
2012-01-23,,3103.62,389.09,,505.6719,570.33,206.8667,2911.32,288.557,430.4783
2012-01-24,,3089.82,388.3,,505.5386,570.71,206.626,2909.9,289.4754,426.9706
2012-01-25,1952.23,3105.81,389.12,192.54,506.0261,573.22,207.1533,2929.38,292.7223,436.0872
2012-01-26,1957.18,3124.06,395.11,192.61,507.5668,575.05,209.4079,2967.58,294.036,442.976
2012-01-27,1964.83,3112.68,395.75,192.71,508.6335,575.64,209.7526,2968.95,294.7775,444.3848
2012-01-30,1940.55,3094.91,391.72,192.92,509.3231,575.7,210.3143,2937.69,291.625,444.1303
2012-01-31,1955.79,3099.94,396.94,192.93,510.0015,576.99,210.8061,2949.03,289.8194,445.6673
2012-02-01,1959.24,3141.89,401.02,193.01,510.1804,579.53,211.2206,2983.32,290.151,447.9982
2012-02-02,1984.3,3147.79,406.54,192.95,510.3291,580.21,211.2885,2994.7,290.4185,450.5083
2012-02-03,1972.34,3182.5,408.26,192.98,509.0711,581.67,210.4559,3017.23,292.6115,445.6435
2012-02-06,1973.13,3181.81,407.86,192.99,509.5105,581.95,211.0808,3015.39,293.2167,441.7019
2012-02-07,1981.59,3193.87,408.38,192.92,508.5963,581.64,211.4773,3015.93,293.6167,447.7206
2012-02-08,2003.73,3201.7,413.11,192.84,508.3768,581.81,211.6801,3032.29,293.3056,443.3427
2012-02-09,2014.62,3209.31,413.5,192.88,507.7882,582.0,211.5013,3033.91,294.6286,445.8788
2012-02-10,1993.71,3172.91,405.9,192.97,508.5273,581.76,211.3573,2998.76,291.2938,441.8082
2012-02-13,2005.74,3197.07,410.22,192.91,508.627,584.03,211.6146,3021.71,292.0909,441.7088
2012-02-14,2002.64,3184.02,407.88,193.02,509.2851,584.43,211.519,3003.27,291.3606,439.8662
2012-02-15,2025.32,3187.3,412.4,193.0,509.1002,584.98,211.2342,3028.57,290.9271,442.5305
2012-02-16,1997.45,3201.42,408.8,193.14,508.7614,584.08,210.141,3032.22,291.9477,442.6085
2012-02-17,2023.47,3221.28,413.98,193.04,508.4661,585.0,210.7737,3054.79,293.0469,441.9695
2012-02-20,2024.9,3242.63,415.57,193.03,508.5697,,211.3201,3073.33,,
2012-02-21,2024.24,3238.25,414.77,193.08,508.4765,587.35,211.2293,3035.83,296.9974,450.3224
2012-02-22,2028.65,3224.44,414.83,193.12,508.8662,589.48,211.4144,3012.52,298.1487,453.6013
2012-02-23,2007.8,3238.08,412.79,193.24,509.1852,590.07,212.0979,3037.45,298.7448,457.4436
2012-02-24,2019.89,3253.83,416.03,193.24,509.4602,591.16,213.2101,3056.76,300.281,454.9095
2012-02-27,1991.16,3248.83,411.74,,510.3547,591.74,213.6185,3047.6,299.6669,454.5286
2012-02-28,2003.69,3261.39,416.56,193.47,510.7082,593.53,214.0182,3053.18,299.01,457.9872
2012-02-29,2030.25,3251.37,420.71,193.38,510.8019,594.02,214.0668,3052.77,297.6407,438.2443
2012-03-01,,3265.97,419.65,,510.8422,595.55,213.5213,3045.71,298.6946,441.0371
2012-03-02,2034.63,3251.07,421.04,193.27,511.592,597.72,213.5173,3053.27,296.9504,437.863
2012-03-05,2016.06,3235.15,415.4,193.21,511.0648,597.13,213.3608,3057.06,294.325,436.3562
2012-03-06,2000.36,3168.7,406.01,193.24,511.1798,595.46,212.8593,3001.25,289.4449,428.2135
2012-03-07,1982.15,3182.92,404.67,193.23,511.2866,596.07,212.5501,3006.87,288.9274,431.2363
2012-03-08,2000.76,3232.65,410.52,193.4,511.2653,598.42,213.2127,3034.62,289.9715,435.0262
2012-03-09,2018.3,3236.46,413.4,193.41,511.1106,598.98,212.241,3040.88,292.3433,438.303
2012-03-12,2002.5,3230.95,409.74,193.56,511.3813,600.36,212.4836,3044.96,291.2953,435.2819
2012-03-13,2025.04,3278.98,416.02,186.32,510.5421,601.92,211.9292,3097.47,293.5235,433.8507
2012-03-14,2045.08,3272.23,416.14,193.44,508.1118,599.05,210.1909,3095.17,290.8068,420.684
2012-03-15,2043.76,3294.21,415.62,193.17,507.1807,597.74,210.5749,3099.24,292.7104,424.9039
2012-03-16,2034.44,3310.54,414.85,193.09,506.7157,597.7,211.1138,3110.24,294.0119,423.959
2012-03-19,2047.0,3322.58,414.08,192.92,506.7881,597.09,211.2331,3118.95,294.5208,426.9284
2012-03-20,2042.15,3300.19,409.65,192.91,506.6452,595.98,211.0356,3102.98,290.2043,421.739
2012-03-21,2027.23,3289.68,408.8,192.75,507.3845,596.63,211.6534,3084.77,290.261,422.5839
2012-03-22,2026.12,3269.62,406.06,192.73,507.5543,595.46,211.7096,3053.73,287.4072,420.5906
2012-03-23,2026.83,3279.54,406.61,192.75,508.1648,595.25,212.384,3054.22,289.661,425.7056
2012-03-26,2019.19,3317.55,407.74,192.98,508.2424,594.69,212.6797,3083.02,290.4892,431.6666
2012-03-27,2039.76,3315.03,412.08,192.97,508.6379,595.31,213.2322,3105.05,289.5479,431.5398
2012-03-28,2031.74,3293.97,407.6,193.23,508.9112,595.45,213.0243,3092.5,285.9819,424.5858
2012-03-29,2014.41,3276.46,403.19,193.35,508.91,594.28,213.236,3081.93,281.3903,423.1549
2012-03-30,2014.04,3293.17,406.67,193.49,509.2309,594.58,213.0728,3089.59,285.3287,427.5028
2012-04-02,2029.29,3324.48,409.16,193.41,509.096,594.99,213.2578,3107.51,289.0794,429.5003
2012-04-03,2049.28,3306.26,412.27,193.57,508.2155,595.42,212.8424,3097.17,288.7453,427.5323
2012-04-04,2018.61,3243.49,405.13,193.57,507.8035,594.52,211.708,3053.82,283.2257,412.7281
2012-04-05,2028.77,3239.94,405.16,193.59,508.3832,593.99,211.7932,3051.23,284.8544,416.8202
2012-04-06,2029.03,3237.28,404.97,193.76,509.2671,,212.5888,3050.63,,
2012-04-09,1997.08,3214.99,400.91,194.03,509.7035,594.43,212.6143,3030.61,283.8499,420.3523
2012-04-10,1994.41,3162.85,396.98,194.06,510.4301,593.89,213.0187,2993.19,280.2679,424.6492
2012-04-11,,3181.36,397.01,,510.4293,594.92,212.6486,3011.16,280.7577,424.5479
2012-04-12,1986.63,3225.8,400.46,194.13,510.5702,596.89,212.969,3044.41,284.2343,429.7397
2012-04-13,2008.91,3186.28,401.5,194.19,510.8196,596.69,213.1193,3042.31,280.4311,424.5243
2012-04-16,1992.63,3183.0,398.87,194.37,510.8457,597.11,213.0341,3056.38,277.9817,421.8424
2012-04-17,1985.3,3233.77,398.95,194.44,510.7374,598.66,213.203,3077.33,278.4164,422.2013
2012-04-18,2004.53,3226.01,400.39,194.38,510.9129,597.69,213.3155,3081.11,275.8204,419.2616
2012-04-19,1999.86,3210.76,400.4,194.42,510.6554,599.83,213.5197,3075.21,276.5351,419.7228
2012-04-20,1974.65,3221.23,399.7,194.56,510.3148,601.04,213.6467,3103.4,277.8977,420.0817
2012-04-23,1972.63,3178.11,394.42,194.57,510.8393,600.12,213.5073,3068.32,277.318,417.4763
2012-04-24,1963.42,3197.29,395.66,194.57,510.8955,600.79,213.7251,3108.42,277.7775,420.3412
2012-04-25,1961.98,3232.66,395.9,194.55,511.0079,601.97,213.6021,3133.84,279.1127,419.9586
2012-04-26,1964.04,3252.9,397.64,194.57,511.5318,602.46,214.3223,3144.83,280.6358,424.6135
2012-04-27,1975.35,3266.74,399.13,194.77,511.6797,603.25,214.7383,3160.65,282.7977,425.714
2012-04-30,1981.99,3255.77,401.81,194.9,512.3313,605.02,215.0142,3162.25,284.1211,425.5634
2012-05-01,,3263.38,401.63,,512.3265,605.59,214.7047,3170.09,284.6019,425.1042
2012-05-02,1999.07,3250.1,403.41,194.89,512.7156,607.71,214.9766,3171.46,279.928,422.9573
2012-05-03,1995.11,3232.67,401.27,195.0625,513.0307,609.37,215.0987,3162.32,278.2747,418.0487
2012-05-04,1989.15,3184.63,396.86,195.14,513.7852,608.5,215.3433,3134.07,275.7682,420.7093
2012-05-07,1956.44,3174.86,392.53,195.4047,514.2401,608.48,214.9181,3125.96,276.1239,419.1527
2012-05-08,1967.01,3149.17,388.9,195.3421,514.8911,606.79,214.977,3120.58,274.0369,410.3083
2012-05-09,1950.29,3126.13,383.2,,514.4266,604.54,214.3356,3099.12,273.3016,407.6769
2012-05-10,1944.93,3138.11,384.32,195.33,514.4882,604.36,214.3413,3101.88,273.5119,408.01
2012-05-11,1917.13,3131.93,380.53,195.5607,514.9709,602.55,214.4608,3101.65,270.9819,405.0736
2012-05-14,1913.73,3086.9,373.31,195.622,515.254,598.05,214.2079,3068.7,267.6999,399.1779
2012-05-15,1898.96,3061.12,371.35,195.6218,514.7615,596.14,213.6876,3052.46,269.2284,398.183
2012-05-16,1840.53,3038.42,362.81,195.69,515.3139,593.51,212.8986,3012.74,270.1134,392.9237
2012-05-17,1845.24,3005.63,361.49,195.64,515.7608,592.08,212.7864,2969.78,271.5763,402.7306
2012-05-18,1782.46,2973.3,355.98,195.85,516.5015,590.49,212.4017,2924.77,273.4938,407.0983
2012-05-21,1799.13,3006.76,358.86,195.78,516.0188,592.09,212.2796,2966.09,272.9343,406.2844
2012-05-22,1828.69,3028.2,361.26,195.82,515.8832,593.12,211.6482,2985.45,270.3725,403.1699
2012-05-23,1808.62,2996.73,352.56,195.87,516.6377,590.65,211.4407,2959.85,266.1719,395.9695
2012-05-24,1814.47,3007.47,354.66,195.92,517.1385,589.52,211.0606,2973.12,266.2366,398.3198
2012-05-25,1824.17,3000.54,354.74,195.93,516.9382,588.84,210.8647,2969.01,266.687,401.232
2012-05-28,,3004.56,357.65,,516.6978,,211.1444,2980.78,,
2012-05-29,1849.91,3033.58,362.54,195.96,517.0446,589.07,211.2922,3016.31,263.7089,396.0773
2012-05-30,1844.86,2983.66,357.25,196.04,518.0099,589.05,211.409,2958.17,260.2759,399.8322
2012-05-31,1843.47,2974.72,356.75,196.27,519.4592,588.25,211.4654,2961.9,258.1752,399.4501
2012-06-01,1834.51,2912.55,351.91,196.53,521.3822,587.81,211.9161,2917.79,255.0253,414.237
2012-06-04,1783.13,2908.2,347.46,196.85,520.9834,588.62,212.0312,2887.29,256.5094,412.1459
2012-06-05,1801.85,2926.19,349.06,196.64,520.29,591.56,211.5456,2922.39,256.75,412.9128
2012-06-06,,2991.19,355.86,,519.1952,596.46,211.0859,3001.01,260.3036,417.3317
2012-06-07,1847.95,3009.33,360.09,196.5595,518.0757,598.43,211.6479,3000.78,259.9204,405.5343
2012-06-08,1835.64,3004.79,356.97,196.916,518.6171,598.76,211.2952,3003.6,259.0319,406.4034
2012-06-11,1867.04,2992.9,360.84,196.52,518.0169,599.18,212.2415,2977.6,258.0947,407.7849
2012-06-12,1854.74,3012.69,360.18,196.72,516.4687,600.27,211.1826,2989.97,257.8116,412.1273
2012-06-13,1859.32,3008.84,362.77,196.68,515.833,602.51,211.9927,2987.02,256.1037,413.5584
2012-06-14,1871.48,3023.61,360.72,196.73,515.9939,603.73,211.9943,3009.86,259.0887,413.6104
2012-06-15,1858.16,3055.28,365.35,196.8,517.3188,606.06,212.8769,3033.62,259.009,415.7821
2012-06-18,1891.71,3063.74,368.87,196.63,517.2112,606.51,212.9483,3056.8,261.6982,415.5042
2012-06-19,1891.77,3102.31,372.64,196.75,516.8728,607.2,213.0711,3077.82,264.3572,414.5348
2012-06-20,1904.12,3109.0,374.56,196.65,516.8141,607.53,213.2435,3087.91,262.2705,412.6461
2012-06-21,1889.15,3052.01,368.31,196.67,517.8059,606.14,213.2701,3048.75,257.0931,399.8015
2012-06-22,1847.39,3049.0,362.36,196.76,517.6171,605.69,212.3484,3035.04,257.9774,400.16
2012-06-25,1825.38,3005.27,357.24,196.87,517.9303,604.65,212.8948,3022.96,262.5855,405.654
2012-06-26,1817.81,3010.82,358.32,196.86,517.0709,604.59,212.6393,3030.4,263.9397,402.2073
2012-06-27,1817.65,3040.13,360.83,196.97,517.0957,606.34,212.5177,3058.42,265.4377,403.1022
2012-06-28,1819.18,3035.78,358.38,197.11,517.5203,605.9,212.6987,3072.7,262.4573,395.9525
2012-06-29,1854.01,3126.3,370.52,196.89,517.5528,609.24,213.6799,3155.02,272.3567,409.6934
2012-07-02,1851.65,3138.5,372.14,197.01,518.9705,611.02,214.3047,3182.17,272.8688,408.0366
2012-07-03,1867.82,3166.46,378.23,197.1361,518.796,614.58,214.2088,3201.13,280.1898,414.1926
2012-07-04,1874.45,3163.52,378.34,197.2277,518.8072,,213.9039,3206.67,,
2012-07-05,1875.49,3143.86,378.02,197.3,519.0037,615.93,213.7442,3193.35,281.7556,411.0281
2012-07-06,1858.2,3111.3,374.39,197.478,520.1178,616.15,213.9368,3196.51,275.3062,403.2398
2012-07-09,1836.13,3098.08,370.43,197.63,520.3198,616.67,214.1684,3179.54,280.8506,405.8481
2012-07-10,1829.45,3084.69,369.87,197.62,520.9886,617.8,214.3748,3164.1,276.545,403.4804
2012-07-11,1826.39,3084.86,369.18,197.79,521.8599,619.91,214.6227,3178.3,278.3081,402.4458
2012-07-12,1785.39,3056.19,362.06,199.296,522.4538,621.63,214.5244,3162.89,279.1566,399.7801
2012-07-13,1812.89,3102.14,366.85,199.2964,522.4153,624.08,215.0532,3203.24,282.2652,406.6043
2012-07-16,1817.79,3101.66,367.14,199.4652,523.0388,627.57,215.7018,3211.64,285.0261,406.4801
2012-07-17,1821.96,3111.2,369.8,199.6946,523.1673,629.36,215.5481,3239.41,284.4933,405.9464
2012-07-18,1794.91,3136.63,368.94,199.9838,523.4971,629.03,216.6699,3237.67,288.3187,401.1857
2012-07-19,1822.96,3158.9,373.03,199.9264,523.5002,630.12,216.8398,3235.19,293.3338,403.6313
2012-07-20,1822.93,3117.24,371.35,200.1545,523.5372,629.47,216.8647,3215.26,294.0367,404.2181
2012-07-23,1789.44,3068.4,361.7,200.7161,523.2121,625.87,216.2538,3178.39,288.9835,402.8462
2012-07-24,1793.93,3045.29,360.51,200.7175,522.3674,623.89,216.2248,3168.63,285.837,402.5417
2012-07-25,1769.31,3042.6,359.04,201.1141,522.577,624.81,216.3214,3169.07,287.4832,410.6659
2012-07-26,1782.47,3108.67,363.38,200.9747,523.3832,627.15,217.3734,3208.6,286.4518,412.475
2012-07-27,1829.16,3164.98,373.43,200.5206,522.2314,629.3,216.7913,3242.41,288.578,413.2145
2012-07-30,1843.79,3174.91,376.3,200.616,522.606,631.59,217.2074,3259.7,292.8934,413.5488
2012-07-31,1881.99,3166.49,377.75,200.6194,523.1661,633.63,217.9832,3268.97,289.9744,411.1564
2012-08-01,1879.93,3160.54,378.5,200.6801,522.858,635.51,217.449,3266.42,288.3862,409.2987
2012-08-02,1869.4,3127.37,374.86,200.9576,523.369,635.96,217.4979,3260.23,283.0732,405.0728
2012-08-03,1848.68,3190.03,378.0,201.288,523.0,638.48,217.3222,3287.32,287.4723,409.8105
2012-08-06,1885.88,3210.95,383.83,201.3359,523.7219,640.47,218.3142,3301.83,287.6587,411.5714
2012-08-07,1886.8,3232.64,384.03,201.3993,522.1205,640.16,217.7542,3284.13,288.9476,410.7067
2012-08-08,1903.23,3233.65,385.17,201.4903,522.0424,639.43,217.5898,3269.75,289.6287,411.5227
2012-08-09,1940.59,3238.52,388.68,201.1815,521.9035,637.36,217.4589,3261.22,291.1303,412.5934
2012-08-10,1946.4,3240.0,388.72,201.35,522.5739,636.11,218.0662,3259.94,288.0357,413.2567
2012-08-13,1932.44,3235.02,386.11,201.2426,522.3739,636.33,218.2403,3264.2,284.919,410.6626
2012-08-14,1956.96,3238.41,388.0,200.9648,521.6379,635.26,217.4237,3258.38,285.3022,408.0664
2012-08-15,,3237.88,386.81,,520.3573,634.14,216.4529,3263.32,286.1773,409.1372
2012-08-16,1957.91,3265.4,387.47,200.4786,519.7609,632.85,216.6146,3276.96,287.0747,412.3472
2012-08-17,1946.54,3272.1,385.58,200.6167,520.5331,632.81,216.5877,3284.29,287.8685,412.3993
2012-08-20,1946.31,3271.48,384.93,200.5019,520.6956,633.36,216.9835,3274.15,289.8245,413.3199
2012-08-21,1943.22,3281.03,387.45,200.8199,520.6336,635.16,217.7847,3284.52,293.3276,418.3889
2012-08-22,1935.19,3267.08,385.1,200.835,521.8402,637.05,218.5475,3279.97,293.914,417.779
2012-08-23,1942.54,3260.65,386.96,201.0723,522.455,638.37,219.6824,3285.48,293.6306,426.0059
2012-08-24,1919.81,3262.33,383.53,201.3639,522.766,638.25,219.1233,3281.34,292.3845,426.0326
2012-08-27,1917.87,3264.35,381.77,201.4763,523.0132,638.68,219.4404,3284.29,291.0467,426.7239
2012-08-28,1916.33,3258.69,380.19,201.5173,523.2246,639.74,219.952,3285.69,290.4788,425.2226
2012-08-29,1928.54,3256.62,378.68,201.6891,523.04,640.3,219.4944,3289.0,292.1274,423.5176
2012-08-30,1906.38,3228.49,375.32,201.7486,523.429,640.47,219.7018,3266.42,291.75,422.0162
2012-08-31,1905.12,3246.77,376.49,201.8945,523.5801,640.98,220.6814,3275.47,293.7393,429.785
2012-09-03,1912.71,3251.07,378.72,202.0648,523.6885,,220.5576,3281.56,,
2012-09-04,1907.13,3235.67,376.57,201.933,524.1099,642.9,220.504,3284.23,294.8273,431.9292
2012-09-05,1874.03,3232.73,373.53,202.1649,524.1798,643.97,220.4873,3280.55,292.9901,431.4211
2012-09-06,1881.24,3294.87,378.07,202.0942,523.2583,645.53,219.9508,3310.7,293.6776,434.3765
2012-09-07,1929.58,3331.84,385.39,201.7493,523.973,647.63,221.474,3344.1,296.2271,443.2659
2012-09-10,1924.7,3317.39,385.94,201.8705,523.4626,648.33,221.3431,3320.68,297.3845,441.0539
2012-09-11,1920.0,3331.18,387.19,202.0577,523.7365,649.71,221.7597,3330.69,299.0668,441.8447
2012-09-12,1950.03,3344.35,389.37,202.0019,522.8923,648.86,221.519,3351.1,300.7193,441.5403
2012-09-13,1950.69,3376.98,390.78,201.6687,523.0074,648.11,221.9844,3371.56,302.758,451.3212
2012-09-14,2007.58,3423.04,403.56,201.6661,521.3615,648.14,222.5705,3418.79,305.7912,451.4753
2012-09-17,2002.35,3409.71,403.04,201.4793,521.4977,647.82,223.0271,3407.39,299.1268,450.9442
2012-09-18,2004.96,3396.68,400.73,201.7377,521.9277,647.11,222.9174,3386.41,296.5613,451.0984
2012-09-19,2007.88,3407.87,401.76,201.6152,522.4932,648.17,223.4062,3383.24,295.7827,451.227
2012-09-20,1990.33,3390.24,397.36,202.0389,523.0633,646.99,223.0795,3342.22,294.311,450.8463
2012-09-21,2002.37,3399.32,400.7,201.9251,522.9525,647.95,223.4004,3347.57,297.029,452.8342
2012-09-24,2003.44,3383.85,399.85,202.0674,523.6401,647.43,223.3929,3342.85,294.3611,449.4253
2012-09-25,1991.41,3372.55,398.87,202.0676,523.7092,647.89,223.8461,3327.72,295.4958,449.8851
2012-09-26,1980.44,3330.41,394.31,202.1769,524.9116,647.6,223.6506,3319.9,292.7937,446.6265
2012-09-27,1988.7,3357.93,397.5,202.1059,524.7777,649.69,223.6542,3337.51,295.5556,453.479
2012-09-28,1996.21,3335.96,399.21,202.2888,525.1469,650.42,223.881,3328.73,298.7492,451.7995
2012-10-01,,3354.75,400.24,,525.1553,652.6,224.1777,3313.72,300.32,454.1977
2012-10-02,1996.03,3356.63,400.7,202.6067,525.5201,653.02,224.603,3326.37,299.704,452.2376
2012-10-03,,3355.4,399.22,,525.5253,655.18,224.4534,3330.85,296.266,453.3084
2012-10-04,1992.68,3381.09,400.43,202.7377,525.1204,655.06,224.9616,3342.52,299.3875,457.5629
2012-10-05,1995.17,3395.82,401.88,202.7132,524.3797,655.89,224.9587,3356.31,297.3117,453.5653
2012-10-08,1981.89,3374.81,397.52,202.7089,524.6407,,224.5962,3339.66,295.7542,452.2695
2012-10-09,1979.04,3342.01,396.98,202.7253,524.9085,652.96,224.5802,3334.31,297.3562,449.5453
2012-10-10,1948.22,3321.12,395.19,203.0254,525.0061,653.65,224.8379,3340.31,295.9249,449.572
2012-10-11,1933.09,3330.73,396.74,202.9188,525.4083,655.82,225.3537,3333.58,299.293,450.9741
2012-10-12,1933.26,3323.62,397.04,202.7843,526.0068,657.96,226.0192,3333.36,295.5641,448.1991
2012-10-15,1925.59,3340.82,396.45,202.9084,525.9541,660.17,225.9195,3349.2,292.4832,442.574
2012-10-16,1941.54,3383.2,399.69,202.8063,525.074,661.46,226.037,3372.85,293.0122,444.7912
2012-10-17,1955.15,3409.61,402.88,202.6955,524.1453,661.09,226.406,3385.81,295.2953,446.499
2012-10-18,1959.12,3409.4,403.9,202.5312,523.9559,661.17,226.3222,3401.32,297.0267,444.3862
2012-10-19,1943.84,3365.49,401.01,202.6409,524.6483,660.8,226.3608,3381.98,294.4709,439.1151
2012-10-22,1941.59,3361.95,401.51,202.5052,524.3472,659.94,226.1196,3373.6,291.9704,439.7048
2012-10-23,1926.81,3308.88,397.33,202.6804,524.4631,659.45,225.567,3348.32,290.0432,435.4014
2012-10-24,1913.96,3306.1,396.43,202.7502,524.5143,659.54,225.6528,3356.84,289.2795,433.4159
2012-10-25,1924.5,3316.35,398.25,202.7794,523.8705,658.53,225.2308,3360.4,288.7385,436.3208
2012-10-26,1891.43,3309.89,394.9,202.9694,524.8493,656.28,225.6738,3341.19,287.6938,436.0418
2012-10-29,1891.52,3301.61,394.72,202.9874,525.297,655.66,225.7244,3336.34,286.7113,435.2304
2012-10-30,1899.58,3314.95,395.89,203.0077,525.3529,,226.114,3335.36,286.1309,436.0979
2012-10-31,1912.06,3313.42,396.78,203.1269,525.6066,655.73,226.4423,3356.6,287.179,437.8824
2012-11-01,1898.44,3343.22,398.54,203.1739,525.503,656.18,226.11,3371.25,287.8688,436.967
2012-11-02,1918.72,3324.42,400.55,203.1349,525.4155,656.15,225.6046,3392.92,282.4008,426.7034
2012-11-05,1908.22,3318.44,399.01,203.0434,525.8724,658.59,225.6178,3377.26,282.1295,428.7456
2012-11-06,1928.17,3338.94,401.24,203.137,525.8959,659.21,225.196,3387.59,286.6296,436.847
2012-11-07,1937.55,3283.58,401.73,203.1878,526.8926,660.37,225.9401,3384.63,283.6584,436.5935
2012-11-08,1914.41,3252.36,396.91,203.3357,527.383,660.24,226.0078,3344.59,284.7841,439.6558
2012-11-09,1904.41,3251.27,395.19,203.1937,527.8124,659.42,225.7353,3326.36,283.2599,440.9045
2012-11-12,1900.87,3247.0,394.53,203.2178,527.8622,,225.7544,3321.35,282.548,440.9084
2012-11-13,1889.7,3241.12,391.8,203.3718,528.2391,658.75,225.9452,3311.99,283.6042,439.3575
2012-11-14,1894.04,3204.59,391.18,203.3284,527.8426,658.36,225.8511,3286.41,284.7011,440.7325
2012-11-15,1870.72,3196.4,388.68,203.3462,527.9326,657.77,225.8257,3271.84,282.968,436.5617
2012-11-16,1860.83,3195.17,386.88,203.4219,528.1669,657.46,225.3161,3276.97,283.5807,436.7665
2012-11-19,1878.1,3265.7,390.15,203.3518,527.7209,658.55,225.7117,3320.1,287.1219,441.8073
2012-11-20,1890.18,3266.95,390.75,203.3117,527.0169,658.8,225.1399,3323.53,287.0845,439.061
2012-11-21,1884.04,3275.1,391.29,203.3281,526.7123,659.4,225.0192,3319.53,287.9354,440.2577
2012-11-22,1899.5,3290.87,393.25,203.2135,526.8082,,225.3813,3336.15,,
2012-11-23,1911.33,3327.66,397.33,203.1123,526.8805,,225.9294,3366.08,289.8873,446.1619
2012-11-26,1908.51,3322.07,397.03,203.2539,527.3952,659.7,226.358,3364.89,288.3445,445.7073
2012-11-27,1925.2,3313.84,397.57,203.1627,527.6793,662.94,226.3057,3361.58,289.7917,443.8769
2012-11-28,1912.78,3325.84,395.53,203.2686,529.0192,664.02,226.4697,3353.69,288.1271,437.2637
2012-11-29,1934.85,3353.74,400.53,203.2756,529.004,666.02,226.777,3378.84,288.841,439.987
