Date,AAPL US Equity,MSFT US Equity,GOOGL US Equity,GOOG US Equity,AMZN US Equity,TSLA US Equity,FB US Equity,BRK/B US Equity,NVDA US Equity,V US Equity,UNH US Equity,JNJ US Equity,JPM US Equity,PG US Equity,WMT US Equity,HD US Equity,BAC US Equity,MA US Equity,XOM US Equity,PFE US Equity,KO US Equity,DIS US Equity,CVX US Equity,PEP US Equity,CSCO US Equity,ADBE US Equity,ABBV US Equity,LLY US Equity,TMO US Equity,CMCSA US Equity,NKE US Equity,VZ US Equity,ABT US Equity,ACN US Equity,AVGO US Equity,ORCL US Equity,CRM US Equity,COST US Equity,INTC US Equity,WFC US Equity,MRK US Equity,DHR US Equity,PYPL US Equity,MCD US Equity,T US Equity,QCOM US Equity,NFLX US Equity,UPS US Equity,MS US Equity,SCHW US Equity,CASH
2021-06-30,0.004607981,-0.001843978,-0.001497778,-0.005590174,-0.002316973,-0.001558297,-0.011949828,0.006171857,-0.001211681,-0.009068263,0.005862286,0.004318882,0.00904181,0.003936244,0.026733587,0.002039809,0.008280403,-0.007938802,0.007318547,0.001533371,0.004630028,0.010523403,0.009400723,0.008332488,0.001698455,-0.00868765,0.003023578,0.00065369,-0.007446154,0.008454808,-0.009406283,0.003397402,-0.010980196,-0.005547873,-0.000650042,-0.003334764,-0.006284709,-0.007855878,-0.010808217,0.011101319,0.007225945,-0.009309464,-0.004381768,0.00268847,0.004178248,0.002171081,-0.009965139,0.001733612,0.011517431,-0.005616145,0
2021-07-01,0.002263132,0.00258084,0.002903484,0.008363695,-0.002092206,-0.002622237,0.019029203,0.008063259,0.010419124,0.005672006,0.011051527,0.007378834,0.009852271,0.002294684,-0.012128455,0.008275778,0.007489478,0.015275648,0.00284869,0.010162822,-0.002775823,0.008441259,0.013937433,0.000206565,0.008268687,-0.001555064,0.014279752,0.006990255,0.009980795,0.012720038,0.022465868,0.004628687,0.010553937,0.017519165,-0.015214596,0.021603569,0.002902404,-0.002884559,-0.0023183,0.002646346,0.002824963,0.014244529,-0.008544705,0.005526076,0.01139975,-0.015014078,0.010040113,0.010760249,0.003592696,0.010384284,0
2021-07-02,0.019402188,0.022030647,0.022713752,0.018429492,0.022469425,0.001444554,0.00087436,-0.003754765,0.013513988,0.014690525,0.010977592,0.018033549,-0.000960744,0.004868207,0.005654911,0.003599621,-0.009431068,0.011586316,-0.001423331,0.004289409,0.004070211,-0.000846573,-0.001319595,0.00478036,0.008818096,0.014162234,0.007932387,0.01216994,0.007411495,0.011534708,0.01095202,0.002661112,0.007483319,0.01600459,-0.003134987,0.02826196,0.013058298,0.01111587,0.013302849,-0.007515121,0.007790832,0.006663493,0.004281479,0.005839547,0.004113796,0.012562492,0.000824341,0.006210526,0.000108769,-0.010521185,0
2021-07-06,0.014616165,3.62E-05,0.007417089,0.008139625,0.045859272,-0.028870572,-0.005427729,-0.006469723,0.010270647,0.0040566,0.002197868,-0.005995344,-0.016933949,0.000588889,-0.001214448,-0.010717111,-0.026597392,0.002901113,-0.028908986,-0.011136666,-0.005552161,-0.019498907,-0.019804522,0.001472084,-0.010516024,0.006437159,0.004850515,0.006220724,0.007260135,-0.008805765,0.002313659,-0.000531284,0.006585592,0.001835403,0.010855866,0.015281924,0.008225545,-0.000201558,-0.011874447,-0.035685848,-0.006253061,0.01697038,0.008235018,-0.003775662,-0.007209061,-0.009796604,0.014243189,-0.001135954,-0.019974222,-0.028280372,0
2021-07-07,0.017794226,0.008142014,0.002248046,0.002359068,0.005653595,-0.022895735,-0.006512458,0.006899553,-0.015911751,0.001668031,0.003405517,0.00853637,0.001172326,0.007472491,-0.00164449,0.013130605,-0.008018037,-0.005864428,-0.015766221,0.001525959,0.008132156,-0.005021511,-0.010245542,0.004416917,0.005270878,0.014750781,0.008774799,0.001697776,0.01088524,0.008805765,0.000312145,0.002125301,0.008798,0.013691038,-0.007933659,0.035589553,-0.007259051,0.014486282,-0.002320366,-0.002072371,0.005744364,-0.000610391,0.015226569,0.008048561,-0.003104875,-0.008678058,-0.010542043,0.013960288,-0.0019981,-0.009940643,0
2021-07-08,-0.009239553,-0.009006716,-0.011371078,-0.00694687,0.00937811,0.012578588,-0.013905473,-0.018578624,-0.023291194,-0.014225496,-0.004161414,-0.001949612,-0.017403866,-0.00014572,-0.000859857,-0.01538796,-0.024706272,-0.008848074,-0.004478272,-0.002544561,-0.003503847,-0.000115734,-0.003210758,0.000469898,0,0.000297098,-0.003431312,0.005497309,-0.007893533,0.00103079,0.002930158,-0.003988884,-0.005101614,-0.001486811,0.002042471,-0.005823971,-0.010683171,0.006085849,-0.010238666,-0.025199762,-0.005616762,-0.00565218,-0.00702492,-0.007659873,-0.008131974,-0.012075226,-0.00974959,-0.010273147,-0.026904524,-0.030870445,0
2021-07-09,0.012969736,0.001872696,0.003787483,0.003072448,-0.003239945,0.00632179,0.013705733,0.02304507,0.007383659,0.007830325,0.005254811,0.003954863,0.031497835,0.000364634,0.005073825,0.01108171,0.031974314,0.007400806,0.0179605,0.009130274,0.006077202,0.024240839,0.014226075,-0.002542805,0.008972738,-0.002395804,0.001974331,-0.009023049,-0.002606363,-0.003440108,0.002300855,0.00698077,0.004016899,0.011161632,0.02036494,0.025036303,-0.003015119,0.012739463,0.010775034,0.036882967,-0.001665374,0.00176746,0.017337396,0.012121676,0.009538222,0.022451685,0.009786905,0.008685612,0.030232099,0.037697847,0
2021-07-12,-0.004216548,-0.002233512,0.011540996,0.007607523,-0.000212426,0.042832302,0.007788777,-0.001355691,0.022792651,-0.002519382,0.009491087,-0.001592094,0.014214328,0.000802773,-0.001783277,-0.001084989,0.014629326,0.006998973,-0.000978996,0.003778524,0.000368155,0.04062315,0.002015734,0.000204754,-0.009535738,-0.007138737,0.00896645,0.004331153,-0.004980223,0.003955976,0.005080739,0.001424292,-0.007797025,-0.003364189,0.011532997,-0.00777821,-0.008812074,-0.010948997,0.013129355,0.005676149,-0.005657929,0.001944246,0.009151561,-0.000297698,0.001055844,0.007326584,0.002478362,-0.002762801,0.026437495,0.01630729,0
2021-07-13,0.007863918,0.013111732,0.0028783,0.00329181,-0.011138704,-0.025343984,-0.003034387,-0.003218196,-0.012879804,0.0186587,0.005991461,-0.001239983,-0.014985004,-0.001240649,0.003777125,-0.014686886,-0.019133512,0.021469405,-0.004752206,-0.002769176,0.00986327,-0.003967073,-0.003362482,0.022811291,0.001689961,0.007982054,0.002377478,-0.003012913,-0.000759108,-0.00758175,-0.001422422,-0.001067567,-0.001347648,0.003396217,-0.00358845,-0.000114221,0.004559185,-0.002012649,0.0024649,-0.021285068,0.000773544,-0.004542468,-0.005892496,0.002374802,-0.00740454,-0.009095993,0.006252397,-0.009701461,0.004947612,0.001533354,0
2021-07-14,0.023813326,0.005430301,0.00700766,0.00827139,0.001174066,-0.022937341,-0.012748129,-0.003228587,-0.020378648,0.014907651,-0.009122435,0.00677136,-0.003410668,0.007346721,0.006875861,0.006823482,-0.025407385,0.018308939,-0.022425211,0.007537812,0.02228589,-0.001253167,-0.019038285,0.010279643,0.01433817,0.006294096,0.006410872,0.004452472,-0.00686783,-0.000864133,-0.000309382,0.00409046,-0.008752468,0.008432722,-0.005012458,0.017482775,-0.00653718,0.007075652,-0.006172776,0.039017597,0.000129748,-0.002278995,-0.00146194,0.004059851,-0.000351142,0.018040254,0.013356435,0.001227464,-0.008078858,-0.022814829,0
2021-07-15,-0.004501062,-0.005252407,-0.009653659,-0.006197119,-0.013805998,-0.004263876,-0.009160722,0.005053503,-0.045114586,0.010353233,0.012722753,-0.012101935,0.002189598,0.00851577,0.000777261,0.010872612,-0.000773357,-0.001457691,-0.009790865,0.003498295,0.003195593,0.003972038,-0.006592819,0.004578114,-0.008169136,-0.004378608,-0.001534619,-0.020863481,0.007218259,0.003110542,0.000927858,0.00407563,-0.00436178,0.001748115,-0.008864093,-0.023379345,-0.0202086,0.004551972,-0.012642182,0.001110149,0.003599755,0.017341114,-0.01419841,-0.001055264,0.00599696,-0.016058927,-0.009166807,0.006267809,0.001836481,0.004974184,0
2021-07-16,-0.014181543,-0.000996906,-0.000275618,0.004401175,-0.015981286,-0.009854731,-0.009626398,-0.006527766,-0.043385009,-0.001731273,-0.000834505,-0.001605153,-0.023100208,0.009654738,-0.000706511,-0.003631084,-0.023713411,-0.008002336,-0.028039454,0.006464542,-0.000709048,-0.026634491,-0.026812619,0.003667105,0.000932715,-0.000115486,0.00272639,0.004267753,0.010269311,-0.006927267,-0.011445054,-0.001592275,0.007259673,-0.009667548,-0.019611063,0.014390161,0.003571357,-0.003527746,-0.015166164,-0.016128705,0.001539547,0.013575335,-0.006360613,-0.009032317,-0.003171542,-0.012448014,-0.023555493,-0.010814554,-0.015009877,-0.023811801,0
2021-07-19,-0.027280646,-0.013411169,-0.019018812,-0.019851322,-0.006749782,0.00309972,-0.012417024,-0.019035739,0.033502702,-0.03156671,-0.02567802,-0.007283945,-0.03306018,-0.000498461,-0.002333817,-0.008339459,-0.026455386,-0.057607025,-0.034972983,-0.004969011,-0.01195145,-0.036113616,-0.02734193,-0.000130971,-0.011989963,-0.006704491,-0.017860338,0.007201336,0.003513719,-0.016114884,-0.012463968,-0.011041126,0.01083421,-0.008790988,-0.00514064,-0.005846553,-0.003697639,0.009168707,-0.006020438,-0.028170746,-0.012509946,-0.003658501,0.000746421,-0.023664661,-0.019595481,-0.006606872,0.003707925,0.003978929,-0.021041359,-0.032605748,0
2021-07-20,0.025639753,0.008304732,0.013011199,0.014192372,0.00662665,0.021857121,0.013881539,0.015394718,-0.008972548,0.009480073,0.009515072,0.009364093,0.01847202,-0.005354419,0.004521737,0.020117559,0.020372145,0.0241695,0.010959833,0.022168648,0.001793877,0.021733769,0.005922247,0.000130971,0.009752649,0.011017894,0.005443753,0.00375098,0.001839436,0.007914749,0.011775411,-0.004668241,-0.000505879,0.009271696,0.006250989,0.019130861,0.010719024,0.005034831,0.010920274,0.040739465,-0.011487287,-0.000528533,0.010861606,0.021614045,0.004306609,0.005460981,-0.002313488,0.004955093,0.032699107,0.018719702,0
2021-07-21,-0.005139168,0.007418854,0.01055738,0.011369016,0.003355506,-0.007919238,0.013287204,0.010740624,0.041982041,0.003947885,0.004033636,0.006154485,0.020821878,-0.003514269,-0.004946588,0.003100324,0.020221395,0.015032194,0.031659995,-0.000732342,0.012813463,0.000791766,0.033514731,-0.003726256,0.005582981,0.005798637,0.00806683,0.009612418,-0.016050785,0.012708928,0.008353942,0.006635798,0.002103592,0.005464819,0.022014153,0.011549942,0.008295017,-0.002959734,0.017764019,0.021183317,0.002884216,-0.013489756,0.01233678,0.00706188,-0.000360682,0.018600279,-0.033353017,-4.79E-05,0.03574873,0.02356489,0
2021-07-22,0.009581883,0.016704196,0.006817218,0.005475159,0.014628066,-0.009244633,0.014224093,-0.007819546,0.009434799,0.001967907,0.002721368,0.002887159,-0.012705797,-0.003841107,0.000707746,0.000917347,-0.0130842,0.005508393,-0.011317441,0.010909421,-0.001415838,-0.009999515,-0.010068671,-0.000322107,0.012175053,0.018480387,0.004690251,0.005044735,0.019717629,-0.000345974,0.016011788,0,-0.006153876,0.001560309,-0.0056316,0.011088092,0.025164973,0.00607683,-0.004813356,-0.016955134,0.001830478,0.032213085,0.006342306,0.011546508,0.003935408,0.001897875,-0.003627857,0.003667044,-0.00115035,-0.033772047,0
2021-07-23,0.011913889,0.012261262,0.035144081,0.033103454,0.005102367,-0.009097723,0.051607889,0.002840758,-0.001838826,0.019791402,0.004632846,0.010592023,-0.001923695,0.014338345,0.008177859,0.018743015,-0.00687334,0.028633868,-0.001226532,0.005052422,0.009517338,0.005750578,0.000404574,0.012739109,0.012571515,0.003505265,0.005515128,0.023455189,0.014686789,0.009814531,0.016240789,-0.001251297,0.021335126,0.013872893,0.014216349,-0.03363892,-0.000120839,0.014008807,-0.05434606,-0.009820276,0.013111404,0.007962439,0.015811639,0.017816602,0.004988212,0.016985015,0.007087395,-0.007487012,-0.010730684,0.009765463,0
2021-07-26,0.002889024,-0.00214297,0.007639056,0.013180445,0.011739477,0.021891727,0.007194373,0.001112527,-0.013590425,0.004927298,-0.010009753,0.000465541,0.006682179,0.003498666,0.001403192,-0.005000064,0.011341629,-0.001172484,0.024932543,0.00311296,0.000875409,0.014653103,0.020921124,-0.000701322,0.004336396,-0.008133713,-0.003390526,-0.003857687,-0.005917746,0.005808227,-0.007663022,-0.001791614,-0.010652977,0.001035089,-0.001885231,0.001936473,-0.002621762,-0.00047244,0.024416339,0.00937486,-0.003875889,-0.003749292,-0.005623014,0.004188326,0.00106213,-0.009571165,0.002093227,-0.008444981,0.020829165,0.001913587,0
2021-07-27,-0.015008159,-0.008721296,-0.0160569,-0.020605487,-0.020046507,-0.019718084,-0.012563149,0.007076766,-0.004467321,0.002713675,0.003765409,0.004585688,-0.00131927,0.004055773,7.02E-05,-0.011907675,-0.003941727,-0.006461776,-0.011177318,0.006913506,0.003499352,0.004242972,-0.003373707,0.005525789,-0.003430352,-0.00406754,0.00144275,0.001520214,0.002191157,-0.002387539,-0.003154571,0.007501461,0.002423211,0.002848551,-0.014369607,-0.000682694,-0.016656531,0.002618163,-0.021025165,0.002884928,0.007866178,0.001446432,-0.020814873,0.009666559,0.00071407,-0.018071254,0.00467453,-0.072465169,-0.000622287,-0.009896131,0
2021-07-28,-0.012274739,-0.001117581,0.031301764,-0.003038314,0.001083136,0.003406209,0.014762308,-0.009590683,0.015241342,-0.016028584,-0.014389548,-0.002783688,0.00164932,-0.014950083,-0.004074194,-0.0053288,0.003941727,-0.017655662,0.006720657,0.031562309,-0.009122107,-0.002230899,0.005649303,-0.009222338,-0.009268848,0.00426082,0.004989364,0.011957465,-0.003797397,-0.009954162,0.005393336,-0.008577972,0.005908685,-0.011254435,0.004805797,-0.007086958,0.001846268,-0.005007519,-0.002070269,0.008162435,0.006146634,0.007815026,0.004979594,-0.018724994,-0.006764411,0.010657404,0.000751293,-0.016272144,-0.004258441,0.00709857,0
2021-07-29,0.004547441,0.000977864,-0.002328307,0.001165168,-0.008409176,0.045872744,-0.040902366,0.005951332,0.008119765,0.003960477,0.007087118,0,0.008533284,0.005175759,0.001266035,0.005849889,0.014320634,0.013908235,0.012121856,-0.006289329,0.005448811,-0.004196397,0.013643867,0.002038697,0.005462009,0.001255412,0.002694925,-0.004798634,0.010357217,0.002240218,0.009204649,0.004654685,0.004718645,0.00642873,0.013434035,0.005148008,0.000327869,0.00909416,0.011800771,0.021519605,-0.018034678,0.016088167,-0.064313366,0.009220937,0.009946724,0.058292785,-0.009772222,-0.001198259,0.009496617,0.010556462,0
2021-07-30,0.001508935,-0.00556521,-0.007770719,-0.009710797,-0.078663305,0.014437245,-0.005653369,-0.005268357,-0.008324465,-0.006190238,0.000340548,0.000115994,-0.008005834,0.019524132,0.002176762,0.002316795,-0.008307374,-0.007409774,-0.023349379,0.000467851,-0.000351568,-0.013150287,-0.007436968,0.000897532,0.005432337,-0.000112601,-0.021856872,-0.007487094,0.011622431,0.012314253,0.003108926,-0.003578173,-0.000909177,-0.002106785,0.00266108,-0.005607409,-0.008683718,0.010385766,0.000372658,-0.012115119,-0.000780384,-0.000470526,-0.027350908,-0.005380759,-0.008520403,-0.007913073,0.006435253,-0.002347656,-0.003121019,-0.009082618,0
2021-08-02,-0.002336715,-0.000316013,0.000949622,0.0056672,0.001168331,0.032174703,-0.012283953,-0.000539151,0.012790177,-0.027194205,0.00809239,0.000406464,-0.004027081,-0.002464226,-0.00231759,-0.002958889,-0.010481549,-0.028060734,0.000175246,0.026508592,-0.002633509,-0.002673722,-0.001769035,-0.004025671,0.001444511,-0.004643747,-0.007335619,0.01265056,-0.011791298,-0.006137303,0.007375141,-0.000358708,-0.000495883,-0.005049194,-0.001484312,0.005265801,-0.004432576,-0.001864582,-0.000745456,-0.003270239,-0.009017109,-0.001513786,-0.016614596,-0.010811053,0.002140646,-0.00629449,-0.004686661,0.003026492,0.002601701,-0.003095504,0
2021-08-03,0.012563427,0.008042896,0.005734171,0.002133916,0.010379745,9.86E-05,-0.00201937,0.013073015,0.003285756,-0.011281751,0.015117732,0.012231101,0.011313635,0.014484506,0.011187898,0.014322333,0.015422124,-0.020624471,0.010709184,0.038378893,0.000703067,-0.014690113,0.009498861,0.002236313,0.014324246,0.004080552,0.006905441,0.037370743,0.006182542,-0.004114305,0.014589669,-0.000539234,0.00987538,0.007689978,0.004343822,0.024135505,0.001120355,0.014237041,0.007053824,0.022458307,0.003015643,0.01765234,0.009219702,-0.013209263,0.002840474,-0.00613174,-0.008440843,0.0114493,0.003837424,-0.004883807,0
2021-08-04,-0.002784339,-0.002126917,-0.003726614,-0.00184717,-0.003428085,0.0016612,0.021629772,-0.010774659,0.02289979,-0.001773001,-0.000852403,-0.005923431,-0.010851073,-0.010615077,-0.006837783,-0.004924502,-0.007290093,0.001113686,-0.023645739,-0.01078315,-0.01450988,-0.002372892,-0.022672614,-0.016865733,-0.01000502,0.007057192,-0.010115754,0.02499848,0.003512874,-0.004474452,0.003963289,-0.006480486,-0.00451401,-0.005509497,0.002072694,0.003448667,0.012528497,-6.92E-05,-0.002964467,-0.01462631,-0.012246849,0.010823623,0.007286007,-0.008986374,-0.012133153,0.001823113,0.01270235,-0.017458134,-0.003214906,0.003850335,0
2021-08-05,0.000751443,0.010451026,0.008298466,0.006678451,0.006320305,0.00520502,0.011220664,0.005116382,0.0177463,0.014846607,-0.024859407,0.001901524,0.012550114,0.000491284,0.018382476,0.00844202,0.019408345,0.010623892,0.006313727,-0.002880967,0.007103809,0.023649074,0.009229277,0.00168753,0.001255201,0.01017691,0.000347655,0.006531701,0.006418549,0.006362349,0.011221611,-0.001264413,0.00525085,0.011113502,-0.000266595,-0.006909269,0.025833709,0.018561673,0.006283609,0.022379464,0.001457011,0.004961047,0.018591973,0.006748415,0.003227248,-0.009422065,0.014469089,-0.001943303,0.015867487,0.023801617,0
2021-08-06,-0.004784714,-0.000207078,-0.003772202,0.000700791,-0.009239858,-0.021971133,0.001486621,0.019157945,-0.013218583,0.00494191,0.00951222,-0.003345055,0.028007262,-0.007678842,-0.001788566,-0.009866239,0.028547875,0.006939989,0.011472339,0.00022104,0.002474188,0.002373955,0.007087267,0.000132235,-0.003052917,-0.001108068,-0.005836521,-0.00284302,-0.007681167,0.005981456,-0.006057959,-0.001448077,-0.000327786,0.004734198,-0.004603792,0.001005779,0.000119725,-0.008065394,0.000555257,0.037182073,-0.001986741,0.000455746,-0.004034207,-0.000675378,0.000715198,-0.003752702,-0.008302772,0.011386976,0.019235379,0.037248681,0
2021-08-09,-0.000336269,-0.003911605,0.008615447,0.007024513,-0.000918226,0.020752978,-0.005240524,0.005586022,-0.003492452,-0.005816504,-0.010290981,0.00346004,-0.001079696,0.005430388,0.002406512,-0.003277554,0.01286915,-0.010333329,-0.011472339,0.019990239,0.00017701,-0.002317367,-0.016814507,0.000125607,-0.002161167,-0.003426943,-0.003413804,0.014022224,0.00548516,-0.007010301,-0.005978357,-0.00181305,0.008070604,-0.00720363,-0.001546128,0.004235757,-0.005080925,0.001908021,0.00240944,-0.002463474,-0.00159224,0.002243078,-0.004984859,-0.006709667,-0.003942446,0.004365643,-0.001114827,-0.008446794,0.01007621,0.020502051,0
2021-08-10,-0.003362041,-0.00657636,-0.000774514,0.000684538,-0.006360949,-0.005295886,-0.001328279,0.005935766,-0.01784731,-0.008074335,0.002211866,0.000345464,0.01219272,0.000633023,0.021070608,0.008239688,0.018513507,-0.007691708,0.016988801,0.046944165,0.002644187,0.001978576,0.018088957,0.000522091,0.002520602,-0.011958958,0.00664086,0.008535167,-0.001461129,0.002913185,0.002906369,0.006511653,-0.003741912,0.00206348,-0.005005511,-0.002895913,-0.024072117,0.005795156,-0.002036932,0.019942301,-0.001727337,0.002950194,-0.013682976,-0.00525574,0.008581298,-0.007172605,-0.007974478,-0.001941365,0.012821618,0.015006379,0
2021-08-11,0.001782121,0.001778727,-0.003866919,-0.002951566,-0.008640885,-0.003061061,-0.00324509,0.00806595,-0.011959316,-0.01272374,-0.009859653,0.000172394,0.011859236,0.002456765,0.00890612,0.016513485,0.012474022,-0.009835704,0.00291712,-0.039794087,-0.001232844,0.005743906,0.007515081,0.003943218,0.004485723,0.006876294,-0.009626419,-0.020054909,-0.005770893,0.01088856,-0.005821798,0.001620377,-0.010157343,-0.001218843,0.002671274,-0.000111679,-0.004571013,0.002862455,0.003700603,0.020542118,0.000266464,0.005456593,0.00740771,0.008952922,0.00248514,0.005537722,-0.00669107,0.009346781,0.017871379,0.003749643,0
2021-08-12,0.020562324,0.009917399,0.006691728,0.005071023,0.003453816,0.020181515,0.007445268,-0.003576837,0.010403406,-0.012647008,-0.004375603,0.008023227,0.003901444,0.00231127,-0.002680827,-0.008882061,0.004757127,-0.006223848,-0.00226476,0.019884136,0.001936901,0.006715566,-0.002043789,0.000190832,0.00944327,0.013202559,0.016742651,0.000834683,0.008801882,-0.001015781,-0.003685159,0.001258273,0.01105378,0.00614148,0.001467335,0.002006066,0.024906009,0.002383641,-0.011145043,0.009625182,0.010975152,0.01025085,-0.006606195,0.004745182,-0.00498146,0.00319897,-0.003284075,0.006426517,0.007576715,0.010528957,0
2021-08-13,0.001406569,0.010434991,0.003881113,0.000119222,-0.002888988,-0.007058428,0.001460397,-0.008129704,0.014117034,0.003703411,0.009097004,0.005975312,-0.011249887,0.004815526,0.003148729,-0.008115498,-0.012414454,0.002125052,-0.010164222,0.02590961,0.006838259,0.009934316,-0.00664718,0.009306414,0.0014184,0.004655341,0.007237732,0.002804583,0.004840116,0.004900932,0.006134408,0.004125335,0.002033777,0.005238459,0.003915835,0.006326496,0.012681438,0.005507725,-0.000934701,-0.015366198,0.008902377,0.004737451,0.001164695,0.009044534,0.006048175,0.010074326,0.01013022,0.00175365,-0.006999052,-0.01887253,0
2021-08-16,0.013460412,0.005958076,0.004216832,0.003678039,0.001522837,-0.044187501,0.00926364,0.005404108,-0.011859296,0.011580884,0.018239919,0.008980786,-0.00658522,0.006937816,0.008125618,0.01119608,-0.008200519,0.002231011,-0.014728075,0.008831743,0.004359762,-0.01105045,-0.010252457,0.009730732,-0.003371312,-0.000580734,0.016433645,0.021455791,0.017869658,-0.001179723,0.003894927,0.001966503,0.012917672,0.014731145,0.004064288,0.004857087,-0.009425743,0.011193336,-0.000373746,-0.019242246,0.015648461,0.011166353,0.01218403,0.008963463,0.000356971,-0.003436852,0.003869075,0.015800896,-0.002119079,-0.010184844,0
2021-08-17,-0.006176639,-0.005172892,-0.011986862,-0.011697479,-0.017438276,-0.03027127,-0.022373038,-0.001209922,-0.02497035,-0.003532762,0.010892187,0.009124019,-0.012154556,0.001657798,-0.000331679,-0.043617515,-0.004856454,-0.000908944,-0.006817095,0.030404695,-0.00348593,-0.018370854,-0.001884405,-0.000949438,-0.004808915,-0.003034713,0.010501702,0.010209029,0.003332176,0.003705706,-0.009912053,0.00356726,0.008228743,0.003193417,-0.019549023,0.001429636,-0.008907937,-0.001150303,-0.01469382,-0.014268662,0.011483537,0.006721265,-0.026140045,-0.002868885,-0.000356971,-0.025433892,0.001909668,0.003494813,-0.00822873,-0.010428166,0
2021-08-18,-0.025828088,-0.006137884,-0.00891188,-0.005334651,-0.012646098,0.034372617,-0.008404588,-0.009522888,-0.021716556,-0.012442227,-0.010630832,-0.012785907,-0.00914898,-0.010965337,-0.010674261,0.002491299,-0.007327947,-0.006296836,-0.021282713,-0.02226024,-0.013711533,-0.006218464,-0.027437742,-0.010314392,-0.015472586,-0.0130611,-0.020005464,-0.015483638,-0.021165061,-0.007426915,-0.010899203,-0.012718991,-0.014102215,-0.014529372,-0.02051429,-0.022347462,0.016981199,-0.013644781,-0.009534809,-0.015309385,-0.013281101,-0.018807731,-0.008371349,-0.009198555,-0.012851178,-0.015562501,0.005688057,-0.015081694,-0.01577486,-0.00692002,0
2021-08-19,0.002319845,0.020562656,0.001703986,0.002512036,-0.004216648,-0.022783306,-0.000928832,-0.004304544,0.039039131,-0.000259079,0.025013311,0.007758485,-0.008391181,0.011724097,0.006751313,0.004187686,-0.014818985,-0.01013398,-0.030995225,-0.010395597,0.006352185,-0.008563517,-0.025238152,0.016684804,0.037720128,0.017225579,0.005442026,0.00697722,0.013169429,-0.001185522,-0.019259433,-0.001804871,0.014340375,0.011335955,0.009676381,-0.002589768,0.007337081,0.017880397,0.004778768,-0.015122633,0.008575942,0.015187019,0.006451396,-0.003576383,-0.010837778,-0.011103263,0.040997502,-0.003804923,-0.015224201,-0.013141225,0
2021-08-20,0.010105973,0.025253745,0.012811886,0.011066009,0.003819846,0.010031627,0.011896738,0.000490884,0.050140814,-0.000907306,0.004245811,0.004859907,0.002848164,0.000689474,0.008887284,0.019443483,0.004469805,-0.006514608,0.000188477,-0.001642659,-0.003877997,0.010735815,0.00010515,-0.003524799,0.016451692,0.015066433,0.007518734,0.001884183,0.005636489,0.007603152,0.013198682,0.002705152,0.004761744,0.01331525,0.003457463,0.002589768,0.012018998,0.010358234,-0.008233521,0.003591655,0.002800153,0.005457334,0.008757461,0.005295846,0.001451165,0.010469882,0.005813383,0.001037714,0.009281776,0.012724051,0
2021-08-23,0.010205819,0.000952453,0.018827749,0.019049967,0.020391005,0.037564998,0.011014059,0.001226156,0.053409814,0.011944252,-0.010174815,-0.00432591,0.012715995,-0.00511326,-0.006625052,-0.004565279,0.013288295,0.016815461,0.040322317,0.024534041,-0.003535913,0.014400158,0.025442673,-0.003162293,0.005480614,0.014599247,0.00453437,-0.01147156,-0.004314537,0.006543073,0.01143691,-0.001801375,-0.003807258,0.000811312,0.01520451,0.002021614,0.016994506,-0.008884186,0.023185599,0.003998248,-0.003819623,-0.009122658,0.014620037,0.004894706,-0.001816826,0.014324624,0.011725169,-0.001242239,0.014791859,0.004575208,0
2021-08-24,-0.000602987,-0.00668564,0.008673975,0.00916415,0.012146262,0.003095868,0.005927082,0.001399482,-0.00754305,0.000427166,-0.004594537,-0.01257814,0.006171137,-0.008138362,-0.01035562,-0.008702809,0.013836073,0.002130755,0.008162491,-0.0315372,-0.007648287,0.004548909,0.011409734,-0.012494837,0.013236426,0.000578343,0.002677523,-0.019035861,-0.00384376,-0.004525518,0.001530667,-0.007426534,-0.002705806,-0.006055685,-0.002116266,-0.006416229,-0.003306551,-0.00692568,0.01083631,0.015630703,-0.008456468,0.006350988,0.009092769,-0.005146254,-0.002548096,0.002217612,0.000144569,0.001394138,0.009061996,0.025264949,0
2021-08-25,-0.00845994,-0.002017996,0.005770458,0.003865454,-0.001998499,0.003817739,0.007848521,0.004465228,0.019089182,-0.007068872,-0.008706652,-0.006635791,0.020402745,-0.003568142,0.000402677,-0.003145626,0.016024187,-0.007434254,0.001803027,-0.018145832,0.001069872,-0.000896911,0.006824963,-0.00444091,0.000505215,-0.00066969,0.005997701,0.004177499,-0.004388327,-0.000841006,-0.00082396,-0.001455717,-0.006074019,0.007616449,0.004104137,0.000789879,0.004572447,-0.001239727,0,0.019048549,-0.008399249,-0.003655475,-0.006532687,0.001678632,-0.000728494,-0.004092378,-0.010590568,-0.002070942,0.009652964,0.005783197,0
2021-08-26,-0.005537252,-0.009715414,-0.004504107,-0.005802039,0.005085285,-0.014217578,-0.01094488,-0.007090866,-0.006549462,-0.008939588,-0.006908882,-0.005352328,0.005144723,-0.001754212,-0.010866659,-0.007435353,-0.002613498,-0.017531395,-0.013614789,-0.002740095,-0.009497131,-0.009862847,-0.013181504,-0.003675191,-0.002530351,-0.006737016,0,-0.009710915,0.008521993,-0.008101595,-0.01734195,-0.006024485,0.005835441,-0.000629946,0.004808327,0.001127805,0.026257562,-0.004264114,-0.012717487,-0.004882915,-0.006507762,-0.00357475,-0.014765101,-0.007906463,-0.015060038,-0.010410791,0.004627867,-0.00264866,-0.002404031,-0.012548712,0
