Date,APPLE INC,MICROSOFT CORP,ALPHABET INC-CL A,ALPHABET INC-CL C,AMAZON.COM INC,TESLA INC,META PLATFORMS INC-CLASS A,BERKSHIRE HATHAWAY INC-CL B,NVIDIA CORP,VISA INC-CLASS A SHARES,UNITEDHEALTH GROUP INC,JOHNSON & JOHNSON,JPMORGAN CHASE & CO,PROCTER & GAMBLE CO/THE,WALMART INC,HOME DEPOT INC,BANK OF AMERICA CORP,MASTERCARD INC - A,EXXON MOBIL CORP,PFIZER INC,COCA-COLA CO/THE,WALT DISNEY CO/THE,CHEVRON CORP,PEPSICO INC,CISCO SYSTEMS INC,ADOBE INC,ABBVIE INC,ELI LILLY & CO,THERMO FISHER SCIENTIFIC INC,COMCAST CORP-CLASS A,NIKE INC -CL B,VERIZON COMMUNICATIONS INC,ABBOTT LABORATORIES,ACCENTURE PLC-CL A,BROADCOM INC,ORACLE CORP,SALESFORCE.COM INC,COSTCO WHOLESALE CORP,INTEL CORP,WELLS FARGO & CO,MERCK & CO. INC.,DANAHER CORP,PAYPAL HOLDINGS INC,MCDONALD'S CORP,AT&T INC,QUALCOMM INC,NETFLIX INC,UNITED PARCEL SERVICE-CL B,MORGAN STANLEY,SCHWAB (CHARLES) CORP
2003-11-24,0.324,16.3925,,,51.33,,,55.56,1.6038,,21.943,31.1655,21.4919,29.1803,38.4951,23.978,24.6383,,19.873,16.017,13.5057,18.2028,18.9412,29.479,16.6012,20.668,,38.9779,22.696,8.284,6.3921,12.3163,12.9068,18.3928,,10.1615,,24.631,20.7292,17.027,20.3617,14.6631,,15.596,8.4543,15.3796,3.343,44.318,32.3122,8.6008
2003-11-25,0.317,16.1822,,,52.47,,,56.22,1.6314,,22.371,30.6872,21.6504,29.2558,38.4676,24.07,24.6877,,20.0183,15.9651,13.5494,18.3304,19.0819,29.295,16.4702,20.483,,39.0718,22.964,8.1836,6.6392,12.5172,12.872,18.0969,,10.0097,,24.806,20.4876,17.1591,20.0375,14.7792,,15.669,8.6009,15.5364,3.429,44.496,32.8306,8.5698
2003-11-26,0.317,16.2141,,,52.96,,,55.7,1.6329,,22.346,30.0879,21.6382,28.9568,38.2342,24.024,24.8258,,20.2753,15.9887,13.6488,18.4022,19.2559,29.455,16.6085,20.528,,38.3144,22.887,8.1682,6.657,12.4149,12.9126,18.2966,,10.1531,,24.813,20.661,17.2222,19.844,14.7667,,15.443,8.5753,15.1546,3.451,44.532,32.9199,8.9266
2003-11-28,0.32,16.3797,,,53.97,,,56.02,1.6252,,22.4,29.8457,21.5712,29.0656,38.193,24.162,24.8127,,20.2306,15.8658,13.5932,18.4101,19.2175,29.553,16.5284,20.623,,38.038,22.887,8.1322,6.6471,12.4452,12.7968,18.4224,,10.1362,,25.1,20.7787,17.2132,19.6409,14.865,,15.589,8.5349,15.1853,3.5,44.49,32.9378,8.9964
2003-12-01,0.332,16.4626,,,54.65,,,56.04,1.6482,,22.712,29.9668,21.7296,29.3072,37.4105,24.169,25.1153,,20.3368,16.1494,13.7452,18.4739,19.3711,29.916,16.8779,21.012,,38.8673,23.04,8.1399,6.7064,12.4187,13.0255,18.748,,10.5494,,25.647,21.0885,17.3393,20.3568,15.0329,,16.027,8.5056,15.5432,3.621,44.93,33.6707,9.0739
2003-12-02,0.33,16.3479,,,53.93,,,56.08,1.6413,,22.824,29.6338,21.821,29.274,36.3946,23.622,25.2008,,20.3983,16.0832,13.7423,18.0035,19.3557,29.565,16.827,20.573,,38.425,22.791,8.1219,6.6422,12.3429,13.1037,18.9773,,10.4567,,25.248,20.9708,17.1651,20.56,14.8275,,16.106,8.4983,15.3046,3.636,44.532,33.4026,8.849
2003-12-03,0.322,16.3543,,,51.51,,,55.9702,1.6245,,22.649,29.7609,21.8271,29.2377,36.1681,23.398,25.0812,,20.4206,16.0454,13.8563,17.4215,19.4734,29.295,16.9653,20.798,,38.1375,22.791,8.1373,6.5236,12.2178,13.1095,19.2215,,10.8783,,25.086,20.6548,17.039,21.292,14.915,,16.094,8.4873,15.158,3.555,44.655,33.5754,8.849
2003-12-04,0.324,16.6919,,,51.8,,,56.06,1.6161,,22.516,29.8639,21.5651,29.2317,36.3946,22.957,25.0911,,20.6889,16.2439,13.7862,17.7005,19.8624,29.572,17.4604,20.793,,38.1541,22.609,8.2094,6.4504,12.6006,13.1297,18.9403,,10.9542,,25.346,20.7787,17.0901,21.1261,15.0365,,16.155,8.8062,16.7362,3.431,44.985,33.6767,8.8413
2003-12-05,0.319,16.5518,,,51.56,,,55.996,1.564,,22.176,29.7609,21.303,29.1471,36.7103,22.865,24.9681,,20.5548,16.1636,13.7072,17.2779,19.9596,29.787,17.293,19.42,,38.038,22.562,8.1245,6.4781,12.6574,13.0168,18.7406,,10.7434,,25.1,19.8866,17.0541,21.0187,14.9776,,15.808,8.9419,16.8657,3.391,44.765,32.9855,8.6629
2003-12-08,0.322,16.7174,,,51.08,,,55.97,1.5755,,22.342,30.1787,21.6077,29.2498,36.6554,22.852,25.264,,20.9013,16.2723,13.9586,17.3577,20.1157,29.639,17.6862,19.684,,38.718,22.399,8.1553,6.4821,12.5096,13.1181,18.5334,,10.8024,,25.325,19.6017,17.1772,21.2676,15.1437,,15.583,8.8612,16.7771,3.372,44.881,33.4741,8.7327
2003-12-09,0.313,16.8066,,,49.34,,,55.9,1.4936,,22.192,30.2755,21.2238,29.1652,36.1131,22.417,25.0679,,21.0354,16.2534,13.9616,17.7803,20.1848,29.111,16.9143,18.836,,39.0055,22.131,8.0962,6.4139,12.3504,13.1905,18.674,,10.6338,,25.226,18.7405,16.943,21.2579,14.9811,,15.462,8.7879,16.5112,3.246,44.71,32.9319,8.6241
2003-12-10,0.312,16.9404,,,49.2,,,55.9,1.5261,,22.122,30.4208,21.1263,29.2589,36.3465,21.785,25.1277,,21.1192,16.1163,14.0873,18.0378,20.1336,28.901,17.3148,19.01,,38.9226,21.872,8.0498,6.3318,12.646,13.1326,18.5926,,10.7771,,25.297,18.8458,16.937,21.0578,14.7757,,15.541,9.0225,16.6169,3.218,44.526,32.7829,8.469
2003-12-11,0.325,16.9531,,,50.8,,,55.84,1.6038,,22.338,30.2695,21.3152,28.9931,36.2504,22.74,25.2274,,21.1863,16.3904,14.1457,18.231,20.3435,28.889,17.424,19.859,,39.6966,22.303,8.127,6.4141,12.6347,13.2484,18.5112,,10.8193,,25.325,19.1494,17.0841,21.2774,15.2813,,15.693,9.0922,17.0907,3.389,44.6,33.2715,8.5776
2003-12-12,0.32,16.9786,,,50.99,,,55.66,1.5954,,22.637,29.9002,21.3823,29.2407,36.0376,22.819,25.2141,,21.2701,16.2581,14.4322,18.3678,20.5354,28.889,17.5405,20.069,,39.9122,23.366,8.1708,6.3873,12.6688,13.2687,18.5038,,10.8193,,25.163,19.1184,17.1171,21.3018,15.769,,15.681,9.0042,17.3838,3.344,44.869,33.9269,8.6551
2003-12-15,0.309,17.0359,,,50.41,,,55.26,1.5632,,22.641,29.9426,21.4859,29.5427,34.8295,22.621,25.4069,,21.1248,16.277,14.555,18.3759,20.2027,29.191,17.4604,18.876,,39.6358,23.174,8.1631,6.3675,12.7029,13.2166,18.4298,,10.7097,,24.827,18.7343,16.8379,21.3262,15.9013,,15.462,9.1179,17.0668,3.237,44.814,34.0401,8.4535
2003-12-16,0.308,17.2398,,,49.5,,,55.26,1.5847,,22.803,29.9183,21.7662,29.7934,35.2757,22.628,25.7626,,21.4992,16.3526,14.8152,18.4725,20.6505,29.21,17.3075,19.385,,40.5204,23.289,8.2274,6.4558,12.8507,13.289,18.1709,,11.0638,,25.135,18.7467,17.1591,21.536,15.9995,,15.133,9.0849,16.9714,3.2,45.021,34.5108,8.6086
2003-12-17,0.304,17.2271,,,47.58,,,54.72,1.5541,,23.239,29.876,21.7296,29.7119,35.6883,23.141,25.8889,,21.7284,16.2345,14.6661,18.4644,20.9167,29.055,17.1037,19.52,,40.0726,23.146,8.1193,6.545,12.9606,13.2021,18.0895,,11.1735,,25.219,18.691,17.2042,21.5214,16.0227,,14.902,9.1912,16.8112,3.606,44.96,34.338,8.5931
2003-12-18,0.307,17.4564,,,48.75,,,55.22,1.5893,,23.393,30.2513,21.7235,29.9927,36.1696,23.267,26.228,,22.0246,16.277,14.5988,18.6254,21.3798,29.049,17.5988,20.029,,40.4264,23.672,8.2145,6.6233,13.0364,13.4829,18.3854,,11.2409,,25.591,19.1432,17.3513,21.7654,16.3372,,15.091,9.2792,17.5475,3.655,44.96,33.5694,8.7637
2003-12-19,0.302,17.4309,,,49.24,,,55.36,1.613,,23.294,30.33,21.8027,29.4521,35.9977,23.378,26.2612,,22.1307,16.1966,14.6456,18.6978,21.3082,29.068,17.3221,19.41,,40.8521,23.51,8.2145,6.6362,12.9416,13.4337,18.9403,,11.0385,,25.64,18.9388,17.4384,21.6483,16.1996,,14.78,9.2535,17.3941,3.648,45.083,33.3728,8.7249
2003-12-22,0.304,17.3163,,,49.89,,,55.5,1.6153,,23.447,30.5601,21.9977,29.6424,36.4928,22.937,26.2812,,22.0581,16.2108,14.6631,18.8749,21.3286,28.957,17.4604,19.894,,39.9177,23.692,8.2943,6.6729,12.934,13.4048,18.8441,,11.1313,,25.114,18.8458,17.4113,21.5751,16.3443,,15.304,9.3305,17.8099,3.712,45.4,33.9984,8.9498
2003-12-23,0.303,17.2972,,,52.48,,,55.146,1.6811,,23.281,30.6024,22.0404,29.7421,36.2865,22.786,26.3643,,22.2146,16.3148,14.6661,18.883,21.2851,28.643,17.4313,20.119,,38.9889,23.682,8.2223,6.7076,12.9492,13.4656,19.2363,,11.0048,,25.402,19.2733,17.5224,21.8484,16.3631,,15.377,9.2828,18.2428,3.919,45.511,34.1593,9.0041
2003-12-24,0.312,17.2271,,,53.32,,,55.4,1.6689,,23.36,30.7114,22.016,29.6998,36.0596,22.845,26.3444,,22.2593,16.4093,14.5871,18.8105,21.3286,28.464,17.3803,19.969,,38.9779,23.95,8.1965,6.6957,12.8696,13.5669,19.4804,,10.9373,,25.269,19.2547,17.4954,21.9313,16.2898,,14.574,9.2095,18.011,4.07,45.517,33.9805,8.9033
2003-12-26,0.318,17.3354,,,53.47,,,55.338,1.7409,,23.481,30.6448,22.0708,29.6696,36.1146,22.97,26.4574,,22.3822,16.4235,14.6047,18.6817,21.4566,28.636,17.293,19.834,,39.0442,23.94,8.2428,6.7274,12.8507,13.5611,19.2511,,10.9626,,25.493,19.4282,17.5254,22.0094,16.3256,,14.653,9.2425,18.0758,4.157,45.645,34.2308,8.8568
2003-12-29,0.324,17.4947,,,53.47,,,56.0,1.8143,,24.145,31.0262,22.2597,29.9595,36.3759,23.431,26.6934,,22.6784,16.5417,14.6631,18.8991,21.8788,28.815,17.7662,20.004,,39.5971,24.295,8.3509,6.7264,13.0061,13.6509,19.4656,,11.1144,,25.913,19.9176,17.6485,22.2973,16.4328,,14.963,9.4918,18.6859,4.165,45.737,34.916,8.9498
2003-12-30,0.326,17.5329,,,52.83,,,56.3,1.8182,,24.025,31.0989,22.3024,30.1015,36.2934,23.24,26.7599,,22.7343,16.5747,14.7684,18.7542,22.0221,28.729,17.5624,19.779,,39.2156,24.18,8.2995,6.7483,13.2637,13.4829,19.399,,11.1229,,26.13,19.8495,17.6966,22.2046,16.3685,,15.072,9.5541,18.536,4.056,45.333,34.5406,9.1127
2003-12-31,0.327,17.4373,,,52.62,,,56.3,1.7761,,24.179,31.2744,22.3816,30.1649,36.479,23.372,26.7366,,22.9131,16.6976,14.8356,18.7783,22.1066,28.729,17.6425,19.51,,38.8839,24.132,8.4384,6.7879,13.2941,13.4916,19.473,,11.1566,,26.053,19.8557,17.6816,22.5462,16.3971,,15.103,9.5578,18.3826,3.906,45.578,34.481,9.1825
2004-01-02,0.326,17.4883,,,51.9,,,56.06,1.7669,,24.536,31.2744,22.5231,29.8961,35.9633,23.062,26.2912,,22.7064,16.8016,14.7187,19.052,21.9786,28.63,17.657,19.52,,39.387,23.969,8.4822,6.7036,13.3585,13.535,19.1771,,11.0807,,25.451,19.9238,17.4654,22.961,16.213,,15.079,9.5835,18.2769,3.916,45.028,33.9507,9.0584
2004-01-05,0.339,17.9279,,,53.27,,,56.66,1.8243,,23.356,31.456,22.48,30.0441,35.8395,23.069,26.3676,,23.2373,17.2506,14.7362,19.4303,22.4034,29.117,18.0357,19.869,,38.8065,24.084,8.5594,6.6977,13.745,13.535,19.7246,,11.4264,,25.332,20.3884,17.5495,23.4246,16.1933,,15.224,9.9171,18.6621,3.993,45.199,34.3023,9.3454
2004-01-06,0.338,17.9916,,,53.03,,,57.1602,1.8985,,23.597,31.3168,23.0459,29.8931,36.6785,23.319,26.3244,,23.0808,17.2411,14.6748,19.4786,22.2806,29.302,18.2468,19.889,,38.7733,24.295,8.5697,6.6917,13.9724,13.4366,19.4952,,11.4686,,25.619,20.3823,17.4924,23.3124,15.995,,15.407,9.9427,18.4848,4.258,44.924,34.4214,9.5548
2004-01-07,0.346,17.9725,,,51.9,,,57.48,1.9154,,23.817,31.3289,23.3841,29.6273,36.7747,23.642,26.2646,,22.9131,17.3876,14.5813,19.8006,21.9965,28.926,18.6109,19.696,,38.6019,24.525,8.7987,6.7145,14.0011,13.5785,19.0513,,11.7806,,25.983,21.0575,17.3153,23.3417,15.9413,,15.456,10.0512,19.0063,4.446,44.777,34.589,9.7642
2004-01-08,0.358,17.9406,,,50.24,,,56.72,1.9223,,23.867,31.4742,23.7839,29.9384,36.6234,23.444,26.2779,,22.8573,17.227,14.6514,20.0903,22.0195,28.353,19.1788,18.976,,37.6509,25.023,9.0046,6.782,14.2156,13.1789,18.415,,12.0083,,26.109,21.2124,17.3093,23.4637,15.9199,,15.51,10.233,20.0937,4.433,44.41,34.9301,9.8184
2004-01-09,0.352,17.6221,,,51.59,,,57.1,1.9498,,23.651,31.117,23.8393,30.0924,36.0321,23.504,26.0452,,22.5164,17.0426,14.4965,20.0179,21.7816,28.205,19.2807,18.537,,37.3635,24.908,9.0483,6.7294,13.802,13.0081,18.6592,,11.9493,,26.6,21.0451,17.2282,23.0001,15.8162,,15.297,9.7174,20.1005,4.429,43.945,34.2479,9.516
2004-01-12,0.363,17.5647,,,52.95,,,56.9,1.972,,23.564,31.7164,23.8577,30.2766,36.1077,23.181,26.095,,22.8349,16.83,14.6193,20.0259,21.6741,28.242,19.6812,18.657,,38.0545,24.63,9.0998,6.8266,14.0662,12.8663,19.1697,,12.3625,,26.418,21.1567,17.1021,22.3998,15.8538,,15.273,9.9511,20.4823,4.575,44.153,35.0019,9.865
2004-01-13,0.369,17.4755,,,54.91,,,57.298,1.8702,,23.485,31.6316,23.9254,30.1105,36.2796,23.102,26.0286,,22.7343,16.6078,14.5316,19.8649,21.6741,28.125,19.5793,18.572,,37.9274,24.85,9.141,6.8514,14.0088,12.9347,16.7651,,12.1095,,26.53,20.8097,16.8979,22.2876,15.995,,14.987,9.8102,20.2607,4.665,43.964,34.9421,9.7099
2004-01-14,0.371,17.6476,,,55.8,,,57.435,1.8564,,24.096,31.4803,24.1222,30.2102,36.5409,23.359,26.3444,,22.7343,16.6125,14.5579,20.042,21.9044,28.187,19.9506,18.552,,38.2591,25.616,9.2233,6.8593,14.116,12.955,17.5272,,12.3035,,25.955,20.6858,16.9129,22.5901,16.1129,,15.249,9.8955,20.4891,4.65,44.3,35.0797,10.0356
2004-01-15,0.35,17.5456,,,56.18,,,57.14,1.8593,,24.229,31.3834,23.9377,30.0531,36.7816,23.332,26.1549,,22.5108,16.4566,14.5374,19.9776,21.605,28.039,19.7759,19.201,,38.4305,25.454,9.1976,6.8464,14.1237,13.0861,17.4606,,12.5564,,25.976,20.4814,16.964,22.4145,16.7045,,15.297,9.9177,20.4243,4.628,44.227,35.7918,10.2605
2004-01-16,0.348,17.7176,,,55.72,,,57.45,1.8878,,24.378,30.5419,24.153,29.8991,36.7747,23.01,26.2679,,22.6337,16.5417,14.5813,20.0018,21.6792,27.971,21.2103,19.126,,38.7346,26.009,9.2336,6.8772,14.1505,12.5911,17.357,,12.5227,,25.976,20.3761,17.1712,22.5413,17.0422,,15.395,9.8176,20.3391,4.683,44.63,36.1628,10.3768
2004-01-20,0.348,17.9024,,,56.61,,,57.8,1.9407,,24.341,31.1776,24.0422,29.7995,36.4103,23.056,26.6169,,22.8461,16.3195,14.5959,19.6959,22.0144,28.378,21.0137,19.226,,38.5632,26.047,9.1693,6.9267,14.2424,12.5999,17.5938,,12.4046,,25.507,20.2026,17.2192,22.4389,16.7116,,15.31,10.0141,20.0698,4.839,44.08,35.8337,10.6715
2004-01-21,0.346,18.0298,,,56.2,,,58.3,1.8511,,24.287,31.8193,24.6634,30.0831,36.7541,23.471,27.2086,,23.1534,16.8394,14.5521,19.7845,22.2063,28.464,20.8244,19.241,,39.1437,26.315,9.298,6.9872,14.1773,12.7221,17.8675,,12.4046,,25.612,19.9486,17.3663,22.5706,16.6097,,15.523,9.825,20.0323,4.7,44.202,36.3125,10.6638
2004-01-22,0.34,17.8451,,,57.18,,,59.0,1.8082,,25.214,32.1159,24.565,30.1074,36.5684,23.662,27.1588,,23.0696,17.0804,14.4205,19.881,22.301,28.68,20.5477,18.577,,39.2266,26.641,9.2388,6.9079,14.3573,12.5417,18.4076,,12.2529,,25.577,19.5955,17.1441,22.5023,16.54,,15.443,9.7619,19.4665,5.547,44.221,35.8217,10.2062
2004-01-23,0.345,18.1445,,,57.11,,,59.74,1.7676,,24.798,32.0856,24.3559,29.8434,37.2767,23.655,27.0158,,22.9355,17.0804,14.6281,19.3579,22.2371,28.686,19.8997,18.996,,38.4029,26.574,9.1255,6.899,14.3994,12.5096,17.8305,,12.2613,,26.172,19.6698,17.0661,22.3413,16.624,,15.358,9.799,19.4051,5.536,44.19,35.4806,10.2993
2004-01-26,0.352,18.3484,,,57.03,,,60.33,1.8373,,24.894,32.3883,24.7618,30.2895,37.5518,23.905,27.3383,,23.2205,17.4113,14.6719,19.6396,22.4162,28.834,20.5331,19.146,,38.0877,27.034,9.2774,6.9307,14.4645,12.7746,18.2523,,12.2023,,26.011,20.0911,17.4264,23.0342,16.7009,,15.377,9.8992,19.9233,5.447,44.667,36.103,10.1985
2004-01-27,0.353,17.998,,,55.74,,,60.04,1.7324,,24.711,32.2552,24.6204,30.0922,37.428,23.668,27.2585,,23.0193,17.1088,14.6134,19.4464,22.4418,28.624,20.0234,18.772,,37.8445,26.813,9.0612,6.9019,14.2003,12.6319,17.7565,,11.9754,,25.71,19.5955,17.2372,23.1123,16.4185,,15.48,9.6247,19.4631,5.37,44.502,35.1395,10.0589
2004-01-28,0.345,17.6539,,,51.96,,,59.298,1.7278,,24.694,32.1825,24.0607,29.9223,36.6303,22.944,26.7599,,22.807,16.9434,14.4381,19.052,22.1936,28.501,19.4992,18.297,,36.9986,26.651,8.7369,6.8048,14.0777,12.7513,17.579,,11.7553,,25.283,19.4406,17.1321,23.3758,15.9771,,15.121,9.4801,19.279,5.136,44.288,34.1462,9.7254
2004-01-29,0.347,17.7813,,,49.22,,,58.96,1.6773,,25.313,32.6244,24.0176,30.6444,37.4624,23.444,26.8995,,23.1758,17.3498,14.4965,19.6798,22.342,28.975,18.9021,18.043,,37.8168,26.584,8.9042,6.7949,14.2041,12.7367,17.5124,,11.9661,,25.857,19.137,17.3663,23.5613,16.0807,,15.51,9.532,19.6131,5.054,44.331,34.6129,9.7719
2004-01-30,0.345,17.6157,,,50.4,,,59.62,1.7033,,25.301,32.3399,23.9192,30.6687,37.0292,23.359,27.079,,22.7958,17.312,14.3942,19.3176,22.0963,29.123,18.7201,19.126,,37.6178,26.689,8.7755,6.9069,14.116,12.5417,17.5124,,11.6879,,25.885,18.9078,17.2372,23.2294,16.3613,,15.656,9.4578,19.9778,5.244,43.572,34.8343,9.7642
2004-02-02,0.342,17.4564,,,48.27,,,59.8,1.7309,,24.943,32.4065,23.993,30.8508,37.6068,23.24,27.1089,,22.7399,17.6807,14.5024,19.1566,22.0554,29.542,19.0769,18.887,,38.1762,26.354,8.773,6.9654,14.3611,12.6581,17.1055,,11.5023,,26.081,18.7839,17.2822,23.4588,16.4042,,15.808,9.8139,19.6199,5.195,43.462,34.7386,9.6944
2004-02-03,0.341,17.3863,,,44.94,,,60.48,1.7248,,24.972,32.5942,24.0668,30.9539,37.8268,23.082,27.0956,,22.5834,17.8225,14.5667,18.722,21.9684,29.364,19.2298,18.872,,38.3697,26.861,8.6958,6.9456,14.2577,12.8823,17.1943,,11.73,,26.018,19.453,17.4023,23.6687,16.347,,15.906,9.6729,19.579,5.136,43.407,34.577,9.5034
2004-02-04,0.334,17.208,,,45.39,,,60.3,1.6781,,24.964,32.9816,23.9377,31.3119,38.0881,23.352,27.1588,,22.5499,18.0871,14.5433,18.6656,21.7892,29.333,17.5332,18.936,,38.9779,27.053,8.6263,7.009,14.0509,12.8852,16.7207,,11.1903,,26.137,18.6218,17.2783,23.8834,16.1075,,16.064,9.4801,19.2211,4.975,43.462,34.0504,9.3947
2004-02-05,0.343,17.1761,,,46.04,,,59.92,1.7033,,24.569,32.9937,23.9623,31.1572,38.6795,23.378,27.2585,,22.5666,18.1486,14.7275,18.6737,21.7585,29.918,17.3439,18.847,,39.5031,26.43,8.5722,7.013,14.1275,12.9754,16.7503,,11.4349,,26.572,18.5597,17.2662,23.7858,16.406,,16.24,9.5246,19.3813,5.226,43.285,33.6315,9.4568
2004-02-06,0.348,17.2526,,,46.35,,,60.04,1.7424,,24.777,32.7818,24.4359,31.0571,39.594,23.925,27.5111,,22.6393,18.3612,14.9058,18.7944,21.8583,30.941,18.0138,19.436,,40.2771,27.139,8.5903,7.0457,14.2271,12.9172,16.8909,,11.3168,,26.726,19.1552,17.5385,23.7955,16.9135,,16.52,9.6507,19.6642,5.474,43.621,34.3257,9.6975
2004-02-09,0.347,17.1379,,,45.86,,,60.2402,1.7301,,24.748,32.7576,24.3006,31.1147,39.4152,23.82,27.1521,,22.9036,18.002,15.318,19.1325,21.9505,30.775,17.9628,19.416,,40.4817,26.651,8.5568,7.1062,14.1505,12.9143,16.8539,,11.1988,,26.845,18.9629,17.4568,23.5076,16.826,,16.368,9.5134,19.4835,5.469,43.432,34.2718,9.6431
2004-02-10,0.352,17.2143,,,45.59,,,61.24,1.7937,,24.935,32.9514,24.2821,31.054,39.5596,23.741,27.1322,,23.106,17.9784,15.2507,19.382,22.1449,31.299,18.0429,19.341,,41.2115,26.947,8.7318,7.1627,14.3994,12.8386,16.8687,,11.2915,,27.616,18.9443,17.4205,23.6199,16.7366,,16.289,9.621,19.8005,5.2,43.444,34.0983,9.5732
2004-02-11,0.364,17.2972,,,47.14,,,61.14,1.8564,,24.686,33.0845,24.768,31.3119,39.2433,24.254,27.2552,,23.5728,18.1113,15.1426,22.2153,22.4085,31.49,17.6497,19.725,,41.4975,27.35,8.037,7.2579,14.6292,12.9842,16.9353,,11.5529,,27.434,19.2235,17.6111,23.7272,16.885,,16.453,9.6284,20.2403,5.14,43.89,35.8217,9.9382
2004-02-12,0.363,17.1697,,,47.06,,,61.2,1.8006,,24.603,33.2001,24.8234,31.0662,39.1814,24.083,27.1422,,23.5671,17.912,15.0666,22.5372,22.3701,31.379,17.5114,19.704,,40.8754,27.608,7.7359,7.1746,14.4032,12.7425,17.0537,,11.5698,,26.453,19.0684,17.3691,23.5759,16.8581,,16.228,9.5097,19.9812,5.329,43.475,35.337,9.8139
2004-02-13,0.352,16.9404,,,46.38,,,61.27,1.7837,,24.798,32.9751,24.7003,30.963,38.7276,23.82,27.1156,,23.5671,17.7458,14.9496,21.6679,22.3262,31.132,17.5187,19.241,,40.8309,27.254,7.6947,7.1706,14.4186,12.8997,17.357,,11.6288,,26.355,18.6962,17.36,23.8541,16.5204,,16.198,9.2909,19.6642,5.077,43.297,35.7559,9.7829
2004-02-17,0.355,17.1952,,,45.53,,,61.44,1.8036,,25.143,33.0846,25.0079,31.2877,39.5528,23.905,27.212,,23.7471,17.9214,14.9496,21.6518,22.5327,31.428,17.657,19.571,,40.5309,27.081,7.9134,7.2381,15.0122,13.1006,17.4902,,11.6035,,26.46,19.1118,17.3691,23.8443,16.7759,,16.423,9.2241,20.2982,5.04,43.554,36.2586,10.0469
2004-02-18,0.356,17.0551,,,44.87,,,61.86,1.8036,,25.06,32.7684,24.8972,31.2361,39.3327,23.635,27.1156,,23.5053,17.76,14.9789,21.4989,22.352,31.594,17.5405,19.86,,40.2532,26.909,7.9263,7.1825,14.5947,12.9813,17.2608,,11.8565,,26.509,18.9815,17.2329,23.9517,16.6205,,16.453,9.0684,20.1312,5.034,43.524,36.863,10.0934
2004-02-19,0.344,16.8576,,,44.65,,,62.1622,1.8029,,25.371,32.5738,25.1063,31.0783,40.1441,23.418,27.0491,,23.5896,17.6983,14.9087,21.7323,22.3417,31.631,17.242,19.126,,40.3587,26.737,7.7848,7.1786,14.3037,12.6173,17.0167,,11.6373,,26.264,18.5411,17.4205,23.8443,16.5865,,16.575,8.9719,20.0391,4.879,43.223,36.8032,9.8838
2004-02-20,0.343,16.9276,,,45.17,,,62.26,1.848,,25.367,32.4096,24.9525,31.0996,40.8662,23.51,27.0391,,23.6346,17.6936,14.8912,21.3701,22.3495,31.89,16.8852,18.946,,40.2587,26.497,7.7667,7.1052,14.2386,12.629,16.8169,,11.5614,,26.754,18.6093,17.2147,23.5759,16.54,,16.52,8.857,20.2471,5.054,43.063,36.6176,9.7751
2004-02-23,0.34,16.9531,,,43.969,,,63.0002,1.7837,,25.438,32.2576,24.7926,31.4242,41.2925,23.299,27.2585,,23.9439,17.5891,14.7158,21.5311,22.7959,32.1,16.5648,18.277,,40.0087,26.258,7.5943,7.1984,14.1735,12.728,16.299,,11.2494,,26.733,17.989,17.2057,23.6882,16.288,,16.891,8.9015,21.2799,5.003,42.744,36.5339,9.4723
2004-02-24,0.342,17.1251,,,42.32,,,63.4,1.7125,,25.733,32.9447,24.7249,30.8811,41.2237,23.701,27.0757,,23.7921,17.6461,14.5521,20.8952,22.7546,32.106,16.7833,18.117,,40.2032,26.009,7.6741,7.363,14.5871,12.6785,16.9797,,11.1819,,26.943,18.1131,17.1633,23.6687,16.2452,,16.806,8.9497,20.8197,4.457,42.934,35.6662,9.3714
2004-02-25,0.349,17.0105,,,42.94,,,63.46,1.7225,,25.716,32.8717,24.8172,31.1572,41.1756,23.978,27.1621,,23.9833,17.6841,14.5141,21.1689,22.6669,32.106,17.1692,17.978,,40.4365,26.191,7.7024,7.3739,14.5603,12.6639,17.0241,,11.1229,,27.111,18.3736,17.3176,23.371,16.4274,,16.994,8.9571,21.1849,4.444,42.873,36.1628,9.4723
2004-02-26,0.353,16.883,,,43.65,,,63.2,1.734,,25.758,32.817,24.9464,31.2725,40.8455,24.261,27.2585,,23.7921,17.6271,14.5667,21.515,22.7365,31.884,17.0017,18.832,,40.8865,26.526,7.7076,7.3273,14.6828,12.5329,17.0833,,11.1988,,27.048,18.2992,17.3237,23.249,16.2684,,17.213,8.946,21.7377,4.8,43.474,36.2167,9.4102
2004-02-27,0.366,16.9022,,,43.01,,,62.66,1.7033,,25.766,32.7805,25.2293,31.1026,40.9555,23.912,27.2319,,23.7133,17.3992,14.6047,21.354,22.7985,31.983,16.8634,18.602,,41.0754,26.88,7.7076,7.2629,14.679,12.4601,17.0907,,10.853,,27.231,18.1131,17.3539,23.4637,16.0182,,17.213,8.9052,21.5295,4.914,43.352,35.7619,9.5034
2004-03-01,0.368,17.0105,,,42.97,,,62.42,1.7286,,25.617,32.6893,25.543,31.5122,41.5675,24.261,27.3017,,23.9102,17.5179,14.5053,21.6277,23.2939,32.143,17.1328,18.712,,40.7976,27.302,7.7976,7.2906,14.8207,12.6348,17.0759,,11.0301,,27.987,18.4171,17.4387,23.6443,16.3917,,17.28,8.9942,21.4135,4.964,42.873,36.3543,9.5655
